source_input,follow_input,target_output,follow_output
"['According', 'to', 'a', 'news', 'report', 'on', 'February', '14th', 'by', 'Xinhua', 'News', 'Agency', 'from', 'Beijing', ',', 'when', 'the', 'multi-national', 'forces', 'carried', 'out', 'an', 'air', 'attack', 'on', 'Baghdad', 'on', 'the', '13th', ',', 'hundreds', 'of', 'civilians', 'were', 'killed', 'in', 'the', 'bombing', '.']","['When', 'the', 'multi-national', 'forces', 'carried', 'out', 'an', 'air', 'attack', 'on', 'Baghdad', 'on', 'the', '13th', ',', 'according', 'to', 'a', 'news', 'report', 'on', 'February', '14th', 'by', 'Xinhua', 'News', 'Agency', 'from', 'Beijing', ',', 'hundreds', 'of', 'civilians', 'were', 'killed', 'in', 'the', 'bombing', '.']","['WRB', 'DT', 'JJ', 'NNS', 'VBD', 'RP', 'DT', 'NN', 'NN', 'IN', 'NNP', 'IN', 'DT', 'CD', ',', 'VBG', 'TO', 'DT', 'NN', 'NN', 'IN', 'NNP', 'CD', 'IN', 'NNP', 'NNP', 'NNP', 'IN', 'NNP', ',', 'NNS', 'IN', 'NNS', 'VBD', 'VBN', 'IN', 'DT', 'NN', '.']","['WRB', 'DT', 'JJ', 'NNS', 'VBD', 'RP', 'DT', 'NN', 'NN', 'IN', 'NNP', 'IN', 'DT', 'CD', ',', 'VBG', 'TO', 'DT', 'NN', 'NN', 'IN', 'NNP', 'CD', 'IN', 'NNP', 'NNP', 'NNP', 'IN', 'NNP', ',', 'NNS', 'IN', 'NNS', 'VBD', 'VBN', 'IN', 'DT', 'NN', '.']"
"['The', 'American', 'administration', 'committed', 'a', 'fatal', 'mistake', 'and', 'revealed', 'a', 'major', 'foolishness', 'to', 'be', 'added', 'to', 'its', 'many', 'foolishnesses', 'in', 'Iraq', 'when', 'it', 'executed', 'this', 'man', ',', 'in', 'a', 'way', 'for', 'which', 'it', 'will', 'pay', 'a', 'hefty', 'price', 'in', 'the', 'near', 'future', '.']","['When', 'it', 'executed', 'this', 'man', ',', 'the', 'American', 'administration', 'committed', 'a', 'fatal', 'mistake', 'and', 'revealed', 'a', 'major', 'foolishness', 'to', 'be', 'added', 'to', 'its', 'many', 'foolishnesses', 'in', 'Iraq', ',', 'in', 'a', 'way', 'for', 'which', 'it', 'will', 'pay', 'a', 'hefty', 'price', 'in', 'the', 'near', 'future', '.']","['WRB', 'PRP', 'VBD', 'DT', 'NN', ',', 'DT', 'JJ', 'NN', 'VBD', 'DT', 'JJ', 'NN', 'CC', 'VBD', 'DT', 'JJ', 'NN', 'TO', 'VB', 'VBN', 'TO', 'PRP$', 'JJ', 'NNS', 'IN', 'NNP', ',', 'IN', 'DT', 'NN', 'IN', 'WDT', 'PRP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'IN', 'DT', 'JJ', 'NN', '.']","['WRB', 'PRP', 'VBD', 'DT', 'NN', ',', 'DT', 'JJ', 'NN', 'VBD', 'DT', 'JJ', 'NN', 'CC', 'VBD', 'DT', 'JJ', 'NN', 'TO', 'VB', 'VBN', 'TO', 'PRP$', 'JJ', 'NNS', 'IN', 'NNP', ',', 'IN', 'DT', 'NN', 'IN', 'WDT', 'PRP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'IN', 'DT', 'JJ', 'NN', '.']"
"['When', 'I', 'came', 'here', ',', 'they', 'were', 'only', 'selling', 'about', '30', 'newspapers', 'in', 'all', 'of', 'Pali', '.']","['They', 'were', 'only', 'selling', 'about', '30', 'newspapers', 'in', 'all', 'of', 'Pali', ',', 'when', 'I', 'came', 'here', '.']","['PRP', 'VBD', 'RB', 'VBG', 'IN', 'CD', 'NNS', 'IN', 'DT', 'IN', 'NNP', ',', 'WRB', 'PRP', 'VBD', 'RB', '.']","['PRP', 'VBD', 'RB', 'VBG', 'IN', 'CD', 'NNS', 'IN', 'DT', 'IN', 'NNP', ',', 'WRB', 'PRP', 'VBD', 'RB', '.']"
"['And', 'Saturn', 'devoured', 'all', 'of', 'his', 'children', 'when', 'they', 'were', 'born', 'to', 'prevent', 'this', '...', ""''""]","['When', 'they', 'were', 'born', 'to', 'prevent', 'this', '...', ""''"", ',', 'and', 'Saturn', 'devoured', 'all', 'of', 'his', 'children', '.']","['WRB', 'PRP', 'VBD', 'VBN', 'TO', 'VB', 'DT', ':', ""''"", ',', 'CC', 'NNP', 'VBD', 'DT', 'IN', 'PRP$', 'NNS', '.']","['WRB', 'PRP', 'VBD', 'VBN', 'TO', 'VB', 'DT', ':', ""''"", ',', 'CC', 'NNP', 'VBD', 'DT', 'IN', 'PRP$', 'NNS', '.']"
"['When', 'it', 'was', 'almost', 'there', ',', 'Mom', 'asked', 'Qingqing', 'to', 'choose', 'again', ',', 'and', 'Qingqing', 'chose', '""', 'empty', '.', '""']","['Mom', 'asked', 'Qingqing', 'to', 'choose', 'again', ',', 'and', 'Qingqing', 'chose', '""', 'empty', '.', ',', 'when', 'it', 'was', 'almost', 'there', '.']","['NNP', 'VBD', 'VBG', 'TO', 'VB', 'RB', ',', 'CC', 'VBG', 'JJ', 'NNP', 'NN', '.', ',', 'WRB', 'PRP', 'VBD', 'RB', 'RB', '.']","['NNP', 'VBD', 'VBG', 'TO', 'VB', 'RB', ',', 'CC', 'VBG', 'JJ', 'NNP', 'NN', '.', ',', 'WRB', 'PRP', 'VBD', 'RB', 'RB', '.']"
"['So', 'when', 'Christ', 'came', 'into', 'the', 'world', 'he', 'said', ',', '``', 'You', 'do', ""n't"", 'want', 'sacrifices', 'and', 'offerings', ',', 'but', 'you', 'have', 'prepared', 'a', 'body', 'for', 'me', '.']","['When', 'Christ', 'came', 'into', 'the', 'world', 'he', 'said', ',', 'so', ',', '``', 'You', 'do', ""n't"", 'want', 'sacrifices', 'and', 'offerings', ',', 'but', 'you', 'have', 'prepared', 'a', 'body', 'for', 'me', '.']","['WRB', 'NN', 'VBD', 'IN', 'DT', 'NN', 'PRP', 'VBD', ',', 'RB', ',', '``', 'PRP', 'VBP', 'RB', 'VB', 'NNS', 'CC', 'NNS', ',', 'CC', 'PRP', 'VBP', 'VBN', 'DT', 'NN', 'IN', 'PRP', '.']","['WRB', 'NN', 'VBD', 'IN', 'DT', 'NN', 'PRP', 'VBD', ',', 'RB', ',', '``', 'PRP', 'VBP', 'RB', 'VB', 'NNS', 'CC', 'NNS', ',', 'CC', 'PRP', 'VBP', 'VBN', 'DT', 'NN', 'IN', 'PRP', '.']"
"['When', 'we', 'got', 'the', 'information', ',', 'it', 'was', 'only', '23', ',', '25', 'miles', 'off', ',', 'so', 'we', 'were', 'quite', 'close', '.']","['It', 'was', 'only', '23', ',', '25', 'miles', 'off', ',', 'so', 'we', 'were', 'quite', 'close', ',', 'when', 'we', 'got', 'the', 'information', '.']","['PRP', 'VBD', 'RB', 'CD', ',', 'CD', 'NNS', 'RB', ',', 'IN', 'PRP', 'VBD', 'RB', 'JJ', ',', 'WRB', 'PRP', 'VBD', 'DT', 'NN', '.']","['PRP', 'VBD', 'RB', 'CD', ',', 'CD', 'NNS', 'RB', ',', 'IN', 'PRP', 'VBD', 'RB', 'JJ', ',', 'WRB', 'PRP', 'VBD', 'DT', 'NN', '.']"
"['The', 'annual', 'interest', 'rate', 'for', 'each', 'of', 'the', 'next', '11', 'years', 'will', 'be', 'set', 'each', 'fall', ',', 'when', 'details', 'of', 'a', 'new', 'series', 'are', 'released', '.']","['When', 'details', 'of', 'a', 'new', 'series', 'are', 'released', ',', 'the', 'annual', 'interest', 'rate', 'for', 'each', 'of', 'the', 'next', '11', 'years', 'will', 'be', 'set', 'each', 'fall', '.']","['WRB', 'NNS', 'IN', 'DT', 'JJ', 'NN', 'VBP', 'VBN', ',', 'DT', 'JJ', 'NN', 'NN', 'IN', 'DT', 'IN', 'DT', 'JJ', 'CD', 'NNS', 'MD', 'VB', 'VBN', 'DT', 'NN', '.']","['WRB', 'NNS', 'IN', 'DT', 'JJ', 'NN', 'VBP', 'VBN', ',', 'DT', 'JJ', 'NN', 'NN', 'IN', 'DT', 'IN', 'DT', 'JJ', 'CD', 'NNS', 'MD', 'VB', 'VBN', 'DT', 'NN', '.']"
"['And', 'when', 'they', 'pray', ',', 'they', 'will', 'wish', 'they', 'could', 'be', 'with', 'you', '.']","['When', 'they', 'pray', ',', 'and', ',', 'they', 'will', 'wish', 'they', 'could', 'be', 'with', 'you', '.']","['WRB', 'PRP', 'VBP', ',', 'CC', ',', 'PRP', 'MD', 'VB', 'PRP', 'MD', 'VB', 'IN', 'PRP', '.']","['WRB', 'PRP', 'VBP', ',', 'CC', ',', 'PRP', 'MD', 'VB', 'PRP', 'MD', 'VB', 'IN', 'PRP', '.']"
"['When', 'necessary', ',', 'it', 'sought', 'and', 'received', 'assistance', 'from', 'organized', 'crime', '.']","['It', 'sought', 'and', 'received', 'assistance', 'from', 'organized', 'crime', ',', 'when', 'necessary', '.']","['PRP', 'VBD', 'CC', 'VBD', 'NN', 'IN', 'VBN', 'NN', ',', 'WRB', 'JJ', '.']","['PRP', 'VBD', 'CC', 'VBD', 'NN', 'IN', 'VBN', 'NN', ',', 'WRB', 'JJ', '.']"
"['Some', '24', 'million', 'of', 'the', 'more', 'than', '100', 'million', 'shares', 'traded', 'in', 'the', 'final', '90', 'minutes', 'of', 'Friday', ""'s"", 'session', ',', 'when', 'the', 'plunge', 'in', 'stock', 'prices', 'was', 'concentrated', ',', 'were', 'program', '-', 'related', ',', 'he', 'said', '.']","['When', 'the', 'plunge', 'in', 'stock', 'prices', 'was', 'concentrated', ',', 'some', '24', 'million', 'of', 'the', 'more', 'than', '100', 'million', 'shares', 'traded', 'in', 'the', 'final', '90', 'minutes', 'of', 'Friday', ""'s"", 'session', ',', 'were', 'program', '-', 'related', ',', 'he', 'said', '.']","['WRB', 'DT', 'NN', 'IN', 'NN', 'NNS', 'VBD', 'VBN', ',', 'DT', 'CD', 'CD', 'IN', 'DT', 'JJR', 'IN', 'CD', 'CD', 'NNS', 'VBN', 'IN', 'DT', 'JJ', 'CD', 'NNS', 'IN', 'NNP', 'POS', 'NN', ',', 'VBD', 'NN', ':', 'JJ', ',', 'PRP', 'VBD', '.']","['WRB', 'DT', 'NN', 'IN', 'NN', 'NNS', 'VBD', 'VBN', ',', 'DT', 'CD', 'CD', 'IN', 'DT', 'JJR', 'IN', 'CD', 'CD', 'NNS', 'VBN', 'IN', 'DT', 'JJ', 'CD', 'NNS', 'IN', 'NNP', 'POS', 'NN', ',', 'VBD', 'NN', ':', 'JJ', ',', 'PRP', 'VBD', '.']"
"['I', 'think', 'that', 'both', 'Governor', 'Bush', 'and', 'I', 'should', 'recognize', 'an', 'obligation', 'during', 'this', 'time', 'when', 'the', 'votes', 'are', 'still', 'to', 'be', 'counted', ',', 'to', 'try', 'to', 'restrain', 'the', 'passions', 'of', 'our', 'partisan', 'supporters', '.']","['When', 'the', 'votes', 'are', 'still', 'to', 'be', 'counted', ',', 'I', 'think', 'that', 'both', 'Governor', 'Bush', 'and', 'I', 'should', 'recognize', 'an', 'obligation', 'during', 'this', 'time', ',', 'to', 'try', 'to', 'restrain', 'the', 'passions', 'of', 'our', 'partisan', 'supporters', '.']","['WRB', 'DT', 'NNS', 'VBP', 'RB', 'TO', 'VB', 'VBN', ',', 'PRP', 'VBP', 'IN', 'DT', 'NNP', 'NNP', 'CC', 'PRP', 'MD', 'VB', 'DT', 'NN', 'IN', 'DT', 'NN', ',', 'TO', 'VB', 'TO', 'VB', 'DT', 'NNS', 'IN', 'PRP$', 'JJ', 'NNS', '.']","['WRB', 'DT', 'NNS', 'VBP', 'RB', 'TO', 'VB', 'VBN', ',', 'PRP', 'VBP', 'IN', 'DT', 'NNP', 'NNP', 'CC', 'PRP', 'MD', 'VB', 'DT', 'NN', 'IN', 'DT', 'NN', ',', 'TO', 'VB', 'TO', 'VB', 'DT', 'NNS', 'IN', 'PRP$', 'JJ', 'NNS', '.']"
"['At', 'the', 'Oklahoma', 'City', 'plant', ',', 'which', 'employs', 'about', '6,000', 'workers', 'building', 'the', 'eight', '-', 'year', '-', 'old', 'A', '-', 'body', 'mid-sized', 'cars', ',', 'Steve', 'Featherston', ',', 'UAW', 'local', 'vice', 'president', ',', 'said', 'the', 'plant', 'has', 'no', 'new', 'product', 'lined', 'up', ',', 'and', '``', 'none', 'of', 'us', 'knows', ""''"", 'when', 'the', 'A', '-', 'body', 'cars', 'will', 'die', '.']","['When', 'the', 'A', '-', 'body', 'cars', 'will', 'die', ',', 'at', 'the', 'Oklahoma', 'City', 'plant', ',', 'which', 'employs', 'about', '6,000', 'workers', 'building', 'the', 'eight', '-', 'year', '-', 'old', 'A', '-', 'body', 'mid-sized', 'cars', ',', 'Steve', 'Featherston', ',', 'UAW', 'local', 'vice', 'president', ',', 'said', 'the', 'plant', 'has', 'no', 'new', 'product', 'lined', 'up', ',', 'and', '``', 'none', 'of', 'us', 'knows', ""''"", '.']","['WRB', 'DT', 'NNP', ':', 'NN', 'NNS', 'MD', 'VB', ',', 'IN', 'DT', 'NNP', 'NNP', 'NN', ',', 'WDT', 'VBZ', 'IN', 'CD', 'NNS', 'VBG', 'DT', 'CD', ':', 'NN', ':', 'JJ', 'NNP', ':', 'NN', 'JJ', 'NNS', ',', 'NNP', 'NNP', ',', 'NNP', 'JJ', 'NN', 'NN', ',', 'VBD', 'DT', 'NN', 'VBZ', 'DT', 'JJ', 'NN', 'VBN', 'RP', ',', 'CC', '``', 'NN', 'IN', 'PRP', 'NNS', ""''"", '.']","['WRB', 'DT', 'NNP', ':', 'NN', 'NNS', 'MD', 'VB', ',', 'IN', 'DT', 'NNP', 'NNP', 'NN', ',', 'WDT', 'VBZ', 'IN', 'CD', 'NNS', 'VBG', 'DT', 'CD', ':', 'NN', ':', 'JJ', 'NNP', ':', 'NN', 'JJ', 'NNS', ',', 'NNP', 'NNP', ',', 'NNP', 'JJ', 'NN', 'NN', ',', 'VBD', 'DT', 'NN', 'VBZ', 'DT', 'JJ', 'NN', 'VBN', 'RP', ',', 'CC', '``', 'NN', 'IN', 'PRP', 'NNS', ""''"", '.']"
"['If', 'you', 'spend', 'more', 'money', 'on', 'him', ',', 'I', 'will', 'pay', 'it', 'back', 'to', 'you', 'when', 'I', 'come', 'again', '.', ""'"", ""''""]","['When', 'I', 'come', 'again', '.', ""'"", ""''"", ',', 'if', 'you', 'spend', 'more', 'money', 'on', 'him', ',', 'I', 'will', 'pay', 'it', 'back', 'to', 'you', '.']","['WRB', 'PRP', 'VBP', 'RB', '.', ""''"", ""''"", ',', 'IN', 'PRP', 'VBP', 'JJR', 'NN', 'IN', 'PRP', ',', 'PRP', 'MD', 'VB', 'PRP', 'RB', 'TO', 'PRP', '.']","['WRB', 'PRP', 'VBP', 'RB', '.', ""''"", ""''"", ',', 'IN', 'PRP', 'VBP', 'JJR', 'NN', 'IN', 'PRP', ',', 'PRP', 'MD', 'VB', 'PRP', 'RB', 'TO', 'PRP', '.']"
"['I', 'got', 'accustomed', 'to', 'it', 'while', 'passing', 'by', 'at', 'that', 'time', ',', 'and', 'now', 'when', 'I', 'think', 'about', 'it', ',', 'it', 'seems', 'very', 'much', 'like', 'a', 'stage', 'play', '.']","['When', 'I', 'think', 'about', 'it', ',', 'I', 'got', 'accustomed', 'to', 'it', 'while', 'passing', 'by', 'at', 'that', 'time', ',', 'and', 'now', ',', 'it', 'seems', 'very', 'much', 'like', 'a', 'stage', 'play', '.']","['WRB', 'PRP', 'VBP', 'IN', 'PRP', ',', 'PRP', 'VBD', 'VBN', 'TO', 'PRP', 'IN', 'VBG', 'IN', 'IN', 'DT', 'NN', ',', 'CC', 'RB', ',', 'PRP', 'VBZ', 'RB', 'JJ', 'IN', 'DT', 'NN', 'NN', '.']","['WRB', 'PRP', 'VBP', 'IN', 'PRP', ',', 'PRP', 'VBD', 'VBN', 'TO', 'PRP', 'IN', 'VBG', 'IN', 'IN', 'DT', 'NN', ',', 'CC', 'RB', ',', 'PRP', 'VBZ', 'RB', 'JJ', 'IN', 'DT', 'NN', 'NN', '.']"
"['Because', 'when', 'we', 'lived', 'in', 'Oviato', 'we', 'used', 'to', 'go', 'to', 'this', 'fondue', 'place', 'all', 'the', 'time']","['When', 'we', 'lived', 'in', 'Oviato', 'we', 'used', 'to', 'go', 'to', 'this', 'fondue', 'place', 'all', 'the', 'time', ',', 'because', '.']","['WRB', 'PRP', 'VBD', 'IN', 'NNP', 'PRP', 'VBD', 'TO', 'VB', 'TO', 'DT', 'JJ', 'NN', 'PDT', 'DT', 'NN', ',', 'IN', '.']","['WRB', 'PRP', 'VBD', 'IN', 'NNP', 'PRP', 'VBD', 'TO', 'VB', 'TO', 'DT', 'JJ', 'NN', 'PDT', 'DT', 'NN', ',', 'IN', '.']"
"['When', 'they', 'went', 'abruptly', 'backward', ',', 'any', 'additional', 'misfortune', 'of', 'the', 'front', 'airbag', 'opening', 'for', 'no', 'reason', 'would', 'have', 'eliminated', 'any', 'chance', 'of', 'survival', '.']","['Any', 'additional', 'misfortune', 'of', 'the', 'front', 'airbag', 'opening', 'for', 'no', 'reason', 'would', 'have', 'eliminated', 'any', 'chance', 'of', 'survival', ',', 'when', 'they', 'went', 'abruptly', 'backward', '.']","['DT', 'JJ', 'NN', 'IN', 'DT', 'JJ', 'NN', 'VBG', 'IN', 'DT', 'NN', 'MD', 'VB', 'VBN', 'DT', 'NN', 'IN', 'NN', ',', 'WRB', 'PRP', 'VBD', 'RB', 'RB', '.']","['DT', 'JJ', 'NN', 'IN', 'DT', 'JJ', 'NN', 'VBG', 'IN', 'DT', 'NN', 'MD', 'VB', 'VBN', 'DT', 'NN', 'IN', 'NN', ',', 'WRB', 'PRP', 'VBD', 'RB', 'VBN', '.']"
"['I', 'remember', 'when', 'I', 'talked', 'to', 'you', 'in', 'the', 'fall', 'yeah', '.', 'yeah', '.', 'that', '%uh']","['When', 'I', 'talked', 'to', 'you', 'in', 'the', 'fall', 'yeah', '.', 'yeah', '.', 'that', '%uh', ',', 'I', 'remember', '.']","['WRB', 'PRP', 'VBD', 'TO', 'PRP', 'IN', 'DT', 'NN', 'NN', '.', 'UH', '.', 'IN', 'NN', ',', 'PRP', 'VBP', '.']","['WRB', 'PRP', 'VBD', 'TO', 'PRP', 'IN', 'DT', 'NN', 'NN', '.', 'UH', '.', 'IN', 'NN', ',', 'PRP', 'VBP', '.']"
"['Nobody', 'knows', 'for', 'sure', 'exactly', 'when', 'we', ""'ll"", 'identify', 'him']","['When', 'we', ""'ll"", 'identify', 'him', ',', 'nobody', 'knows', 'for', 'sure', 'exactly', '.']","['WRB', 'PRP', 'MD', 'VB', 'PRP', ',', 'NN', 'VBZ', 'IN', 'JJ', 'RB', '.']","['WRB', 'PRP', 'MD', 'VB', 'PRP', ',', 'NN', 'VBZ', 'IN', 'JJ', 'RB', '.']"
"['As', 'one', 'of', 'the', 'sheikhs', 'says', ',', 'many', 'people', 'when', 'they', 'were', 'supposed', 'to', 'say', 'the', 'creed', 'and', 'were', 'being', 'dictated', 'the', 'creed', 'by', 'those', 'present', 'would', 'murmur', '""', 'Did', 'love', 'see', 'drunkards', '?', '""']","['When', 'they', 'were', 'supposed', 'to', 'say', 'the', 'creed', 'and', 'were', 'being', 'dictated', 'the', 'creed', 'by', 'those', 'present', 'would', 'murmur', '""', 'Did', 'love', 'see', 'drunkards', '?', ',', 'as', 'one', 'of', 'the', 'sheikhs', 'says', ',', 'many', 'people', '.']","['WRB', 'PRP', 'VBD', 'VBN', 'TO', 'VB', 'DT', 'NN', 'CC', 'VBD', 'VBG', 'VBN', 'DT', 'NN', 'IN', 'DT', 'JJ', 'MD', 'VB', 'NN', 'NNP', 'VB', 'NN', 'NNS', '.', ',', 'IN', 'CD', 'IN', 'DT', 'NN', 'VBZ', ',', 'JJ', 'NNS', '.']","['WRB', 'PRP', 'VBD', 'VBN', 'TO', 'VB', 'DT', 'NN', 'CC', 'VBD', 'VBG', 'VBN', 'DT', 'NN', 'IN', 'DT', 'JJ', 'MD', 'VB', 'NN', 'NNP', 'VB', 'NN', 'NNS', '.', ',', 'IN', 'CD', 'IN', 'DT', 'NN', 'VBZ', ',', 'JJ', 'NNS', '.']"
"['But', 'when', 'stocks', 'began', 'to', 'climb', 'instead', ',', 'prices', 'of', 'Treasury', 'bonds', 'declined', '.']","['When', 'stocks', 'began', 'to', 'climb', 'instead', ',', 'but', ',', 'prices', 'of', 'Treasury', 'bonds', 'declined', '.']","['WRB', 'NNS', 'VBD', 'TO', 'VB', 'RB', ',', 'CC', ',', 'NNS', 'IN', 'NNP', 'NNS', 'VBD', '.']","['WRB', 'NNS', 'VBD', 'TO', 'VB', 'RB', ',', 'CC', ',', 'NNS', 'IN', 'NNP', 'NNS', 'VBD', '.']"
"['On', 'the', 'other', 'hand', 'to', 'be', 'able', 'to', 'outline', 'and', 'do', 'the', 'thing', 'that', 'were', 'talked', 'about', 'today', 'to', 'basically', 'completely', 'revamp', 'the', 'public', 'health', 'system', 'so', 'that', 'local', 'officials', 'can', 'talk', 'to', 'state', 'officials', 'that', 'can', 'talk', 'to', 'federal', 'officials', 'to', 'be', 'able', 'to', 'pinpoint', 'exactly', 'when', 'a', 'cluster', 'of', 'bird', 'flu', 'happens', 'that', 'takes', 'probably', 'a', 'lot', 'more', 'money', 'and', 'really', 'a', 'complete', 'revamping', 'of', 'our', 'public', 'health', 'systems']","['When', 'a', 'cluster', 'of', 'bird', 'flu', 'happens', 'that', 'takes', 'probably', 'a', 'lot', 'more', 'money', 'and', 'really', 'a', 'complete', 'revamping', 'of', 'our', 'public', 'health', 'systems', ',', 'on', 'the', 'other', 'hand', 'to', 'be', 'able', 'to', 'outline', 'and', 'do', 'the', 'thing', 'that', 'were', 'talked', 'about', 'today', 'to', 'basically', 'completely', 'revamp', 'the', 'public', 'health', 'system', 'so', 'that', 'local', 'officials', 'can', 'talk', 'to', 'state', 'officials', 'that', 'can', 'talk', 'to', 'federal', 'officials', 'to', 'be', 'able', 'to', 'pinpoint', 'exactly', '.']","['WRB', 'DT', 'NN', 'IN', 'NN', 'NN', 'VBZ', 'IN', 'VBZ', 'RB', 'DT', 'NN', 'JJR', 'NN', 'CC', 'RB', 'DT', 'JJ', 'NN', 'IN', 'PRP$', 'JJ', 'NN', 'NNS', ',', 'IN', 'DT', 'JJ', 'NN', 'TO', 'VB', 'JJ', 'TO', 'VB', 'CC', 'VB', 'DT', 'NN', 'WDT', 'VBD', 'VBN', 'IN', 'NN', 'TO', 'RB', 'RB', 'VB', 'DT', 'JJ', 'NN', 'NN', 'IN', 'DT', 'JJ', 'NNS', 'MD', 'VB', 'TO', 'NN', 'NNS', 'WDT', 'MD', 'VB', 'TO', 'JJ', 'NNS', 'TO', 'VB', 'JJ', 'TO', 'VB', 'RB', '.']","['WRB', 'DT', 'NN', 'IN', 'NN', 'NN', 'VBZ', 'IN', 'VBZ', 'RB', 'DT', 'NN', 'JJR', 'NN', 'CC', 'RB', 'DT', 'JJ', 'NN', 'IN', 'PRP$', 'JJ', 'NN', 'NNS', ',', 'IN', 'DT', 'JJ', 'NN', 'TO', 'VB', 'JJ', 'TO', 'VB', 'CC', 'VB', 'DT', 'NN', 'WDT', 'VBD', 'VBN', 'IN', 'NN', 'TO', 'RB', 'RB', 'VB', 'DT', 'JJ', 'NN', 'NN', 'IN', 'DT', 'JJ', 'NNS', 'MD', 'VB', 'TO', 'NN', 'NNS', 'WDT', 'MD', 'VB', 'TO', 'JJ', 'NNS', 'TO', 'VB', 'JJ', 'TO', 'VB', 'RB', '.']"
"['Failure', 'to', 'complete', 'the', 'form', 'had', 'been', 'punishable', 'as', 'a', 'misdemeanor', 'until', 'last', 'November', ',', 'when', 'Congress', 'determined', 'that', 'the', 'crime', 'was', 'a', 'felony', 'punishable', 'by', 'up', 'to', '10', 'years', 'in', 'prison', '.']","['When', 'Congress', 'determined', 'that', 'the', 'crime', 'was', 'a', 'felony', 'punishable', 'by', 'up', 'to', '10', 'years', 'in', 'prison', ',', 'failure', 'to', 'complete', 'the', 'form', 'had', 'been', 'punishable', 'as', 'a', 'misdemeanor', 'until', 'last', 'November', '.']","['WRB', 'NNP', 'VBD', 'IN', 'DT', 'NN', 'VBD', 'DT', 'NN', 'NN', 'IN', 'IN', 'TO', 'CD', 'NNS', 'IN', 'NN', ',', 'NN', 'TO', 'VB', 'DT', 'NN', 'VBD', 'VBN', 'JJ', 'IN', 'DT', 'NN', 'IN', 'JJ', 'NNP', '.']","['WRB', 'NNP', 'VBD', 'IN', 'DT', 'NN', 'VBD', 'DT', 'NN', 'NN', 'IN', 'IN', 'TO', 'CD', 'NNS', 'IN', 'NN', ',', 'NN', 'TO', 'VB', 'DT', 'NN', 'VBD', 'VBN', 'JJ', 'IN', 'DT', 'NN', 'IN', 'JJ', 'NNP', '.']"
"['I', 'guess', 'you', 'know', 'you', 'are', 'in', 'trouble', 'when', 'the', 'trees', 'pick', 'up', 'thier', 'roots', 'and', 'dance', '!']","['When', 'the', 'trees', 'pick', 'up', 'thier', 'roots', 'and', 'dance', ',', 'I', 'guess', 'you', 'know', 'you', 'are', 'in', 'trouble', '.']","['WRB', 'DT', 'NNS', 'VBP', 'RP', 'JJR', 'NNS', 'CC', 'NN', ',', 'PRP', 'VBP', 'PRP', 'VBP', 'PRP', 'VBP', 'IN', 'NN', '.']","['WRB', 'DT', 'NNS', 'VBP', 'RP', 'JJR', 'NNS', 'CC', 'NN', ',', 'PRP', 'VBP', 'PRP', 'VBP', 'PRP', 'VBP', 'IN', 'NN', '.']"
"['At', 'one', 'point', 'in', 'early', 'trading', 'the', 'March', 'price', 'rose', 'to', 'as', 'high', 'as', '14.22', 'cents', 'when', 'the', 'stock', 'market', 'recovered', ',', 'but', 'the', 'price', 'then', 'fell', 'back', '.']","['When', 'the', 'stock', 'market', 'recovered', ',', 'at', 'one', 'point', 'in', 'early', 'trading', 'the', 'March', 'price', 'rose', 'to', 'as', 'high', 'as', '14.22', 'cents', ',', 'but', 'the', 'price', 'then', 'fell', 'back', '.']","['WRB', 'DT', 'NN', 'NN', 'VBD', ',', 'IN', 'CD', 'NN', 'IN', 'JJ', 'NN', 'DT', 'NNP', 'NN', 'VBD', 'TO', 'RB', 'JJ', 'IN', 'CD', 'NNS', ',', 'CC', 'DT', 'NN', 'RB', 'VBD', 'RB', '.']","['WRB', 'DT', 'NN', 'NN', 'VBD', ',', 'IN', 'CD', 'NN', 'IN', 'JJ', 'NN', 'DT', 'NNP', 'NN', 'VBD', 'TO', 'RB', 'JJ', 'IN', 'CD', 'NNS', ',', 'CC', 'DT', 'NN', 'RB', 'VBD', 'RB', '.']"
