source_input,follow_input,target_output,follow_output
"['When', 'you', 'feel', 'other', 'people', 'are', 'talking', 'baloney', ',', 'and', 'what', 'other', 'people', 'say', 'does', 'not', 'correspond', 'to', 'your', '""', 'common', 'sense', ',', '""', 'you', 'should', 'at', 'the', 'same', 'time', 'recognize', 'that', 'your', 'uncle', 'is', 'only', 'your', 'uncle', ',', 'he', 'is', 'not', 'the', 'whole', 'world', '.']","['And', 'what', 'other', 'people', 'say', 'does', 'not', 'correspond', 'to', 'your', '""', 'common', 'sense', ',', '""', 'you', 'should', 'at', 'the', 'same', 'time', 'recognize', 'that', 'your', 'uncle', 'is', 'only', 'your', 'uncle', ',', 'he', 'is', 'not', 'the', 'whole', 'world', ',', 'when', 'you', 'feel', 'other', 'people', 'are', 'talking', 'baloney', '.']","['CC', 'WP', 'JJ', 'NNS', 'VBP', 'VBZ', 'RB', 'VB', 'IN', 'PRP$', '``', 'JJ', 'NN', ',', ""''"", 'PRP', 'MD', 'IN', 'DT', 'JJ', 'NN', 'VB', 'IN', 'PRP$', 'NN', 'VBZ', 'RB', 'PRP$', 'NN', ',', 'PRP', 'VBZ', 'RB', 'DT', 'JJ', 'NN', ',', 'WRB', 'PRP', 'VBP', 'JJ', 'NNS', 'VBP', 'VBG', 'NN', '.']","['CC', 'WP', 'JJ', 'NNS', 'VBP', 'VBZ', 'RB', 'VB', 'IN', 'PRP$', '``', 'JJ', 'NN', ',', ""''"", 'PRP', 'MD', 'IN', 'DT', 'JJ', 'NN', 'VB', 'IN', 'PRP$', 'NN', 'VBZ', 'RB', 'PRP$', 'NN', ',', 'PRP', 'VBZ', 'RB', 'DT', 'JJ', 'NN', ',', 'WRB', 'PRP', 'VBP', 'JJ', 'NNS', 'VBP', 'VBG', 'NN', '.']"
"['Midway', 'through', 'the', 'hearing', ',', 'Chief', 'Justice', 'Rehnquist', 'seemed', 'to', 'scold', 'his', 'colleagues', 'for', 'being', 'too', 'talkative', 'when', 'he', 'made', 'an', 'unusual', 'offer', 'to', 'the', 'lawyer', 'representing', 'Florida', ""'s"", 'Attorney', 'General', '.']","['When', 'he', 'made', 'an', 'unusual', 'offer', 'to', 'the', 'lawyer', 'representing', 'Florida', ""'s"", 'Attorney', 'General', ',', 'midway', 'through', 'the', 'hearing', ',', 'Chief', 'Justice', 'Rehnquist', 'seemed', 'to', 'scold', 'his', 'colleagues', 'for', 'being', 'too', 'talkative', '.']","['WRB', 'PRP', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN', 'VBG', 'NNP', 'POS', 'NNP', 'NNP', ',', 'RB', 'IN', 'DT', 'NN', ',', 'NNP', 'NNP', 'NNP', 'VBD', 'TO', 'VB', 'PRP$', 'NNS', 'IN', 'VBG', 'RB', 'JJ', '.']","['WRB', 'PRP', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN', 'VBG', 'NNP', 'POS', 'NNP', 'NNP', ',', 'RB', 'IN', 'DT', 'NN', ',', 'NNP', 'NNP', 'NNP', 'VBD', 'TO', 'VB', 'PRP$', 'NNS', 'IN', 'VBG', 'RB', 'JJ', '.']"
"['Then', ',', 'when', 'I', 'saw', 'him', 'for', 'the', 'first', 'time', ',', 'Wang', 'Shuo', 'was', 'holding', 'a', 'book', 'in', 'his', 'arms', ',', 'a', 'book', ',', 'that', 'was', 'Floating', 'on', 'the', 'Sea', ',', 'that', 'novel', 'he', 'wrote', ',', 'it', 'was', 'a', 'sample', '.']","['When', 'I', 'saw', 'him', 'for', 'the', 'first', 'time', ',', 'then', ',', 'Wang', 'Shuo', 'was', 'holding', 'a', 'book', 'in', 'his', 'arms', ',', 'a', 'book', ',', 'that', 'was', 'Floating', 'on', 'the', 'Sea', ',', 'that', 'novel', 'he', 'wrote', ',', 'it', 'was', 'a', 'sample', '.']","['WRB', 'PRP', 'VBD', 'PRP', 'IN', 'DT', 'JJ', 'NN', ',', 'RB', ',', 'NNP', 'NNP', 'VBD', 'VBG', 'DT', 'NN', 'IN', 'PRP$', 'NNS', ',', 'DT', 'NN', ',', 'WDT', 'VBD', 'VBG', 'IN', 'DT', 'NN', ',', 'DT', 'NN', 'PRP', 'VBD', ',', 'PRP', 'VBD', 'DT', 'NN', '.']","['WRB', 'PRP', 'VBD', 'PRP', 'IN', 'DT', 'JJ', 'NN', ',', 'RB', ',', 'NNP', 'NNP', 'VBD', 'VBG', 'DT', 'NN', 'IN', 'PRP$', 'NNS', ',', 'DT', 'NN', ',', 'WDT', 'VBD', 'VBG', 'IN', 'DT', 'NN', ',', 'DT', 'NN', 'PRP', 'VBD', ',', 'PRP', 'VBD', 'DT', 'NN', '.']"
"['Financial', 'Corp.', 'of', 'Santa', 'Barbara', 'filed', 'suit', 'against', 'former', 'stock', 'speculator', 'Ivan', 'F.', 'Boesky', 'and', 'Drexel', 'Burnham', 'Lambert', 'Inc.', ',', 'charging', 'they', 'defrauded', 'the', 'thrift', 'by', 'concealing', 'their', 'relationship', 'when', 'persuading', 'it', 'to', 'buy', '$', '284', 'million', 'in', 'high', '-', 'yield', ',', 'high', '-', 'risk', 'junk', 'bonds', '.']","['When', 'persuading', 'it', 'to', 'buy', '$', '284', 'million', 'in', 'high', '-', 'yield', ',', 'financial', 'Corp.', 'of', 'Santa', 'Barbara', 'filed', 'suit', 'against', 'former', 'stock', 'speculator', 'Ivan', 'F.', 'Boesky', 'and', 'Drexel', 'Burnham', 'Lambert', 'Inc.', ',', 'charging', 'they', 'defrauded', 'the', 'thrift', 'by', 'concealing', 'their', 'relationship', ',', 'high', '-', 'risk', 'junk', 'bonds', '.']","['WRB', 'VBG', 'PRP', 'TO', 'VB', '$', 'CD', 'CD', 'IN', 'JJ', 'HYPH', 'NN', ',', 'JJ', 'NNP', 'IN', 'NNP', 'NNP', 'VBD', 'NN', 'IN', 'JJ', 'NN', 'NN', 'NNP', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', 'NNP', 'NNP', ',', 'VBG', 'PRP', 'VBD', 'DT', 'NN', 'IN', 'VBG', 'PRP$', 'NN', ',', 'JJ', 'HYPH', 'NN', 'NN', 'NNS', '.']","['WRB', 'VBG', 'PRP', 'TO', 'VB', '$', 'CD', 'CD', 'IN', 'JJ', 'HYPH', 'NN', ',', 'JJ', 'NNP', 'IN', 'NNP', 'NNP', 'VBD', 'NN', 'IN', 'JJ', 'NN', 'NN', 'NNP', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', 'NNP', 'NNP', ',', 'VBG', 'PRP', 'VBD', 'DT', 'NN', 'IN', 'VBG', 'PRP$', 'NN', ',', 'JJ', 'HYPH', 'NN', 'NN', 'NNS', '.']"
"['If', 'you', 'look', 'at', 'when', 'I', 'was', 'in', 'middle', 'school', ',', 'based', 'on', 'that', 'bit', 'of', 'exercise', '--']","['When', 'I', 'was', 'in', 'middle', 'school', ',', 'if', 'you', 'look', 'at', ',', 'based', 'on', 'that', 'bit', 'of', 'exercise', '--']","['WRB', 'PRP', 'VBD', 'IN', 'JJ', 'NN', ',', 'IN', 'PRP', 'VBP', 'IN', ',', 'VBN', 'IN', 'DT', 'NN', 'IN', 'NN', '.']","['WRB', 'PRP', 'VBD', 'IN', 'JJ', 'NN', ',', 'IN', 'PRP', 'VBP', 'IN', ',', 'VBN', 'IN', 'DT', 'NN', 'IN', 'NN', '.']"
"['In', 'addition', ',', 'competition', 'for', 'listeners', 'is', 'getting', 'tougher', 'in', 'many', 'ways', 'than', 'when', 'broadcasting', 'here', 'was', 'strictly', 'controlled', '.']","['When', 'broadcasting', 'here', 'was', 'strictly', 'controlled', ',', 'in', 'addition', ',', 'competition', 'for', 'listeners', 'is', 'getting', 'tougher', 'in', 'many', 'ways', 'than', '.']","['WRB', 'NN', 'RB', 'VBD', 'RB', 'VBN', ',', 'IN', 'NN', ',', 'NN', 'IN', 'NNS', 'VBZ', 'VBG', 'JJR', 'IN', 'JJ', 'NNS', 'IN', '.']","['WRB', 'NN', 'RB', 'VBD', 'RB', 'VBN', ',', 'IN', 'NN', ',', 'NN', 'IN', 'NNS', 'VBZ', 'VBG', 'JJR', 'IN', 'JJ', 'NNS', 'IN', '.']"
"['These', 'great', 'masters', ""'"", 'deaths', 'have', 'come', 'at', 'a', 'time', 'when', 'the', 'field', 'of', 'education', 'has', 'been', 'in', 'the', 'spotlight', 'for', 'other', 'reasons', '.']","['When', 'the', 'field', 'of', 'education', 'has', 'been', 'in', 'the', 'spotlight', 'for', 'other', 'reasons', ',', 'these', 'great', 'masters', ""'"", 'deaths', 'have', 'come', 'at', 'a', 'time', '.']","['WRB', 'DT', 'NN', 'IN', 'NN', 'VBZ', 'VBN', 'IN', 'DT', 'NN', 'IN', 'JJ', 'NNS', ',', 'DT', 'JJ', 'NNS', 'POS', 'NNS', 'VBP', 'VBN', 'IN', 'DT', 'NN', '.']","['WRB', 'DT', 'NN', 'IN', 'NN', 'VBZ', 'VBN', 'IN', 'DT', 'NN', 'IN', 'JJ', 'NNS', ',', 'DT', 'JJ', 'NNS', 'POS', 'NNS', 'VBP', 'VBN', 'IN', 'DT', 'NN', '.']"
"['When', 'the', 'evil', 'spirit', 'saw', 'Jesus', ',', 'it', 'attacked', 'the', 'boy', '.']","['It', 'attacked', 'the', 'boy', ',', 'when', 'the', 'evil', 'spirit', 'saw', 'Jesus', '.']","['PRP', 'VBD', 'DT', 'NN', ',', 'WRB', 'DT', 'JJ', 'NN', 'VBD', 'NNP', '.']","['PRP', 'VBD', 'DT', 'NN', ',', 'WRB', 'DT', 'JJ', 'NN', 'VBD', 'NNP', '.']"
"['Now', 'let', ""'s"", 'talk', 'about', 'the', 'man', 'overboard', 'rescue', 'and', 'when', 'indeed', 'there', 'is', 'a', 'man', 'overboard', 'situation', '.']","['When', 'indeed', 'there', 'is', 'a', 'man', 'overboard', 'situation', ',', 'now', 'let', ""'s"", 'talk', 'about', 'the', 'man', 'overboard', 'rescue', 'and', '.']","['WRB', 'RB', 'EX', 'VBZ', 'DT', 'NN', 'NN', 'NN', ',', 'UH', 'VB', 'PRP', 'VB', 'IN', 'DT', 'NN', 'NN', 'NN', 'CC', '.']","['WRB', 'RB', 'EX', 'VBZ', 'DT', 'NN', 'NN', 'NN', ',', 'RB', 'VB', 'PRP', 'VB', 'IN', 'DT', 'NN', 'NN', 'NN', 'CC', '.']"
"['Goodrich', 'wo', ""n't"", 'ensure', 'loss', 'coverage', ',', 'but', 'will', 'prevent', 'a', '``', 'catastrophic', 'loss', ""''"", ';', 'it', 'has', 'given', 'some', 'employees', 'the', 'full', 'purchase', 'price', 'when', 'values', 'fell', 'from', 'concern', 'over', 'dangers', 'posed', 'by', 'a', 'disposal', 'site', '.']","['When', 'values', 'fell', 'from', 'concern', 'over', 'dangers', 'posed', 'by', 'a', 'disposal', 'site', ',', 'goodrich', 'wo', ""n't"", 'ensure', 'loss', 'coverage', ',', 'but', 'will', 'prevent', 'a', '``', 'catastrophic', 'loss', ""''"", ';', 'it', 'has', 'given', 'some', 'employees', 'the', 'full', 'purchase', 'price', '.']","['WRB', 'NNS', 'VBD', 'IN', 'NN', 'IN', 'NNS', 'VBN', 'IN', 'DT', 'NN', 'NN', ',', 'NN', 'MD', 'RB', 'VB', 'NN', 'NN', ',', 'CC', 'MD', 'VB', 'DT', '``', 'JJ', 'NN', ""''"", ':', 'PRP', 'VBZ', 'VBN', 'DT', 'NNS', 'DT', 'JJ', 'NN', 'NN', '.']","['WRB', 'NNS', 'VBD', 'IN', 'NN', 'IN', 'NNS', 'VBN', 'IN', 'DT', 'NN', 'NN', ',', 'NN', 'MD', 'RB', 'VB', 'NN', 'NN', ',', 'CC', 'MD', 'VB', 'DT', '``', 'JJ', 'NN', ""''"", ':', 'PRP', 'VBZ', 'VBN', 'DT', 'NNS', 'DT', 'JJ', 'NN', 'NN', '.']"
"['The', 'recent', 'explosion', 'of', 'country', 'funds', 'mirrors', 'the', '``', 'closed', '-', 'end', 'fund', 'mania', ""''"", 'of', 'the', '1920s', ',', 'Mr.', 'Foot', 'says', ',', 'when', 'narrowly', 'focused', 'funds', 'grew', 'wildly', 'popular', '.']","['When', 'narrowly', 'focused', 'funds', 'grew', 'wildly', 'popular', ',', 'the', 'recent', 'explosion', 'of', 'country', 'funds', 'mirrors', 'the', '``', 'closed', '-', 'end', 'fund', 'mania', ""''"", 'of', 'the', '1920s', ',', 'Mr.', 'Foot', 'says', '.']","['WRB', 'RB', 'VBN', 'NNS', 'VBD', 'RB', 'JJ', ',', 'DT', 'JJ', 'NN', 'IN', 'NN', 'NNS', 'VBZ', 'DT', '``', 'JJ', 'HYPH', 'NN', 'NN', 'NN', ""''"", 'IN', 'DT', 'NNS', ',', 'NNP', 'NNP', 'VBZ', '.']","['WRB', 'RB', 'VBN', 'NNS', 'VBD', 'RB', 'JJ', ',', 'DT', 'JJ', 'NN', 'IN', 'NN', 'NNS', 'VBZ', 'DT', '``', 'JJ', 'HYPH', 'NN', 'NN', 'NN', ""''"", 'IN', 'DT', 'NNS', ',', 'NNP', 'NNP', 'VBZ', '.']"
"['The', 'best', 'moments', 'in', 'the', 'show', 'occur', 'at', 'the', 'beginning', 'and', 'the', 'end', '-LRB-', 'and', 'occasionally', 'in', 'the', 'middle', '-RRB-', ',', 'when', 'Mr.', 'Mason', 'slips', 'into', 'his', 'standup', 'mode', 'and', 'starts', 'meting', 'out', 'that', 'old', '-', 'fashioned', 'Jewish', 'mischief', 'to', 'other', 'people', 'as', 'well', 'as', 'to', 'himself', '.']","['When', 'Mr.', 'Mason', 'slips', 'into', 'his', 'standup', 'mode', 'and', 'starts', 'meting', 'out', 'that', 'old', '-', 'fashioned', 'Jewish', 'mischief', 'to', 'other', 'people', 'as', 'well', 'as', 'to', 'himself', ',', 'the', 'best', 'moments', 'in', 'the', 'show', 'occur', 'at', 'the', 'beginning', 'and', 'the', 'end', '-LRB-', 'and', 'occasionally', 'in', 'the', 'middle', '-RRB-', '.']","['WRB', 'NNP', 'NNP', 'VBZ', 'IN', 'PRP$', 'NN', 'NN', 'CC', 'VBZ', 'VBG', 'RP', 'DT', 'JJ', 'HYPH', 'JJ', 'JJ', 'NN', 'IN', 'JJ', 'NNS', 'RB', 'RB', 'IN', 'IN', 'PRP', ',', 'DT', 'JJS', 'NNS', 'IN', 'DT', 'NN', 'VBP', 'IN', 'DT', 'NN', 'CC', 'DT', 'NN', '-LRB-', 'CC', 'RB', 'IN', 'DT', 'NN', '-RRB-', '.']","['WRB', 'NNP', 'NNP', 'VBZ', 'IN', 'PRP$', 'NN', 'NN', 'CC', 'VBZ', 'VBG', 'RP', 'DT', 'JJ', 'HYPH', 'JJ', 'JJ', 'NN', 'IN', 'JJ', 'NNS', 'RB', 'RB', 'IN', 'IN', 'PRP', ',', 'DT', 'JJS', 'NNS', 'IN', 'DT', 'NN', 'VBP', 'IN', 'DT', 'NN', 'CC', 'DT', 'NN', '-LRB-', 'CC', 'RB', 'IN', 'DT', 'NN', '-RRB-', '.']"
"['He', ""'s"", 'right', 'about', 'his', 'subcommittee', ""'s"", 'responsibilities', 'when', 'it', 'comes', 'to', 'obtaining', 'information', 'from', 'prior', 'HUD', 'officials', '.']","['When', 'it', 'comes', 'to', 'obtaining', 'information', 'from', 'prior', 'HUD', 'officials', ',', 'he', ""'s"", 'right', 'about', 'his', 'subcommittee', ""'s"", 'responsibilities', '.']","['WRB', 'PRP', 'VBZ', 'IN', 'VBG', 'NN', 'IN', 'JJ', 'NNP', 'NNS', ',', 'PRP', 'VBZ', 'JJ', 'IN', 'PRP$', 'NN', 'POS', 'NNS', '.']","['WRB', 'PRP', 'VBZ', 'IN', 'VBG', 'NN', 'IN', 'JJ', 'NNP', 'NNS', ',', 'PRP', 'VBZ', 'JJ', 'IN', 'PRP$', 'NN', 'POS', 'NNS', '.']"
"['First', ',', 'in', 'skip', '-', 'generation', 'custody', ',', 'their', 'material', 'life', 'will', 'no', 'doubt', 'be', 'a', 'lot', 'less', 'taken', 'care', 'of', 'when', 'compared', 'to', 'the', 'usual', 'both', 'parents', 'or', 'one', 'parent', 'at', 'home', 'situation', '.']","['When', 'compared', 'to', 'the', 'usual', 'both', 'parents', 'or', 'one', 'parent', 'at', 'home', 'situation', ',', 'first', ',', 'in', 'skip', '-', 'generation', 'custody', ',', 'their', 'material', 'life', 'will', 'no', 'doubt', 'be', 'a', 'lot', 'less', 'taken', 'care', 'of', '.']","['WRB', 'VBN', 'IN', 'DT', 'JJ', 'DT', 'NNS', 'CC', 'CD', 'NN', 'IN', 'NN', 'NN', ',', 'RB', ',', 'IN', 'NN', 'HYPH', 'NN', 'NN', ',', 'PRP$', 'JJ', 'NN', 'MD', 'RB', 'RB', 'VB', 'DT', 'NN', 'RBR', 'VBN', 'NN', 'IN', '.']","['WRB', 'VBN', 'IN', 'DT', 'JJ', 'DT', 'NNS', 'CC', 'CD', 'NN', 'IN', 'NN', 'NN', ',', 'RB', ',', 'IN', 'NN', 'HYPH', 'NN', 'NN', ',', 'PRP$', 'JJ', 'NN', 'MD', 'RB', 'RB', 'VB', 'DT', 'NN', 'RBR', 'VBN', 'NN', 'IN', '.']"
"['When', 'these', 'followers', 'heard', 'this', ',', 'they', 'were', 'baptized', 'in', 'the', 'name', 'of', 'the', 'Lord', 'Jesus', '.']","['They', 'were', 'baptized', 'in', 'the', 'name', 'of', 'the', 'Lord', 'Jesus', ',', 'when', 'these', 'followers', 'heard', 'this', '.']","['PRP', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'IN', 'DT', 'NNP', 'NNP', ',', 'WRB', 'DT', 'NNS', 'VBD', 'DT', '.']","['PRP', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'IN', 'DT', 'NNP', 'NNP', ',', 'WRB', 'DT', 'NNS', 'VBD', 'DT', '.']"
"['And', 'it', ""'s"", 'very', 'clear', 'eh', 'as', 'I', 'reported', 'again', 'that', 'when', 'Bill', 'Keller', 'took', 'her', 'off', 'her', 'WMD', 'beat', 'they', 'were', 'all', 'hoping', 'she', 'would', 'resign']","['When', 'Bill', 'Keller', 'took', 'her', 'off', 'her', 'WMD', 'beat', 'they', 'were', 'all', 'hoping', 'she', 'would', 'resign', ',', 'and', 'it', ""'s"", 'very', 'clear', 'eh', 'as', 'I', 'reported', 'again', 'that', '.']","['WRB', 'NNP', 'NNP', 'VBD', 'PRP', 'RP', 'PRP$', 'NNP', 'NN', 'PRP', 'VBD', 'DT', 'VBG', 'PRP', 'MD', 'VB', ',', 'CC', 'PRP', 'VBZ', 'RB', 'JJ', 'UH', 'IN', 'PRP', 'VBD', 'RB', 'IN', '.']","['WRB', 'NNP', 'NNP', 'VBD', 'PRP', 'RP', 'PRP$', 'NNP', 'NN', 'PRP', 'VBD', 'DT', 'VBG', 'PRP', 'MD', 'VB', ',', 'CC', 'PRP', 'VBZ', 'RB', 'JJ', 'UH', 'IN', 'PRP', 'VBD', 'RB', 'DT', '.']"
"['But', 'when', 'the', 'young', 'man', 'heard', 'Jesus', 'tell', 'him', 'to', 'give', 'away', 'his', 'money', ',', 'he', 'was', 'sad', '.']","['When', 'the', 'young', 'man', 'heard', 'Jesus', 'tell', 'him', 'to', 'give', 'away', 'his', 'money', ',', 'but', ',', 'he', 'was', 'sad', '.']","['WRB', 'DT', 'JJ', 'NN', 'VBD', 'NNP', 'VB', 'PRP', 'TO', 'VB', 'RB', 'PRP$', 'NN', ',', 'CC', ',', 'PRP', 'VBD', 'JJ', '.']","['WRB', 'DT', 'JJ', 'NN', 'VBD', 'NNP', 'VB', 'PRP', 'TO', 'VB', 'RB', 'PRP$', 'NN', ',', 'CC', ',', 'PRP', 'VBD', 'JJ', '.']"
"['When', 'Taiwanese', 'business', 'people', 'take', 'up', 'an', 'expatriate', 'lifestyle', ',', 'the', 'thing', 'they', 'worry', 'about', 'most', 'is', 'family', 'matters', ',', 'especially', 'the', 'education', 'of', 'their', 'growing', 'children', '.']","['The', 'thing', 'they', 'worry', 'about', 'most', 'is', 'family', 'matters', ',', 'especially', 'the', 'education', 'of', 'their', 'growing', 'children', ',', 'when', 'Taiwanese', 'business', 'people', 'take', 'up', 'an', 'expatriate', 'lifestyle', '.']","['DT', 'NN', 'PRP', 'VBP', 'IN', 'RBS', 'VBZ', 'RB', 'NNS', ',', 'RB', 'DT', 'NN', 'IN', 'PRP$', 'VBG', 'NNS', ',', 'WRB', 'JJ', 'NN', 'NNS', 'VBP', 'RP', 'DT', 'JJ', 'NN', '.']","['DT', 'NN', 'PRP', 'VBP', 'IN', 'RBS', 'VBZ', 'RB', 'NNS', ',', 'RB', 'DT', 'NN', 'IN', 'PRP$', 'VBG', 'NNS', ',', 'WRB', 'JJ', 'NN', 'NNS', 'VBP', 'RP', 'DT', 'JJ', 'NN', '.']"
"['It', 'is', 'possible', 'to', 'reach', 'agreement', 'with', 'the', 'North', 'Koreans', 'But', 'not', 'when', 'they', 'see', 'the', 'kind', 'of', 'footage', 'that', 'you', 'uh', 'showed', 'Which', 'is', 'uh', 'uh', 'uh', 'Americans', 'drawing', 'a', 'line', 'in', 'the', 'sand', 'and', 'then', 'stepping', 'back', 'from', 'that', 'line', 'And', 'drawing', 'a', 'line', 'in', 'the', 'sand', 'and', 'then', 'stepping', 'back']","['When', 'they', 'see', 'the', 'kind', 'of', 'footage', 'that', 'you', 'uh', 'showed', 'Which', 'is', 'uh', 'uh', 'uh', 'Americans', 'drawing', 'a', 'line', 'in', 'the', 'sand', 'and', 'then', 'stepping', 'back', 'from', 'that', 'line', 'And', 'drawing', 'a', 'line', 'in', 'the', 'sand', 'and', 'then', 'stepping', 'back', ',', 'it', 'is', 'possible', 'to', 'reach', 'agreement', 'with', 'the', 'North', 'Koreans', 'But', 'not', '.']","['WRB', 'PRP', 'VBP', 'DT', 'NN', 'IN', 'NN', 'WDT', 'PRP', 'UH', 'VBD', 'WDT', 'VBZ', 'UH', 'UH', 'UH', 'NNPS', 'VBG', 'DT', 'NN', 'IN', 'DT', 'NN', 'CC', 'RB', 'VBG', 'RB', 'IN', 'DT', 'NN', 'CC', 'VBG', 'DT', 'NN', 'IN', 'DT', 'NN', 'CC', 'RB', 'VBG', 'RB', ',', 'PRP', 'VBZ', 'JJ', 'TO', 'VB', 'NN', 'IN', 'DT', 'NNP', 'NNPS', 'CC', 'RB', '.']","['WRB', 'PRP', 'VBP', 'DT', 'NN', 'IN', 'NN', 'WDT', 'PRP', 'UH', 'VBD', 'WDT', 'VBZ', 'UH', 'UH', 'UH', 'NNPS', 'VBG', 'DT', 'NN', 'IN', 'DT', 'NN', 'CC', 'RB', 'VBG', 'RB', 'IN', 'DT', 'NN', 'CC', 'VBG', 'DT', 'NN', 'IN', 'DT', 'NN', 'CC', 'RB', 'VBG', 'RB', ',', 'PRP', 'VBZ', 'JJ', 'TO', 'VB', 'NN', 'IN', 'DT', 'NNP', 'NNPS', 'CC', 'RB', '.']"
"['Mr.', 'Stanley', 'was', 'arrested', 'and', 'charged', 'along', 'with', 'the', 'others', 'when', 'he', 'returned', 'to', 'Namibia', 'this', 'month', '.']","['When', 'he', 'returned', 'to', 'Namibia', 'this', 'month', ',', 'mr.', 'Stanley', 'was', 'arrested', 'and', 'charged', 'along', 'with', 'the', 'others', '.']","['WRB', 'PRP', 'VBD', 'IN', 'NNP', 'DT', 'NN', ',', 'NNP', 'NNP', 'VBD', 'VBN', 'CC', 'VBN', 'IN', 'IN', 'DT', 'NNS', '.']","['WRB', 'PRP', 'VBD', 'IN', 'NNP', 'DT', 'NN', ',', 'NNP', 'NNP', 'VBD', 'VBN', 'CC', 'VBN', 'IN', 'IN', 'DT', 'NNS', '.']"
"['When', 'she', 'saw', 'Peter', ',', 'she', 'sat', 'up', '.']","['She', 'sat', 'up', ',', 'when', 'she', 'saw', 'Peter', '.']","['PRP', 'VBD', 'RP', ',', 'WRB', 'PRP', 'VBD', 'NNP', '.']","['PRP', 'VBD', 'RP', ',', 'WRB', 'PRP', 'VBD', 'NNP', '.']"
"['That', 'was', ""n't"", 'the', 'case', 'in', '1987', ',', 'when', 'the', 'dollar', 'was', 'so', 'weak', 'that', 'some', 'economists', 'and', 'government', 'officials', 'seriously', 'worried', 'that', 'it', 'might', 'collapse', ',', 'producing', 'panic', 'among', 'foreign', 'investors', 'and', 'diminishing', 'the', 'flow', 'of', 'foreign', 'capital', 'to', 'the', 'U.S.', '.']","['When', 'the', 'dollar', 'was', 'so', 'weak', 'that', 'some', 'economists', 'and', 'government', 'officials', 'seriously', 'worried', 'that', 'it', 'might', 'collapse', ',', 'that', 'was', ""n't"", 'the', 'case', 'in', '1987', ',', 'producing', 'panic', 'among', 'foreign', 'investors', 'and', 'diminishing', 'the', 'flow', 'of', 'foreign', 'capital', 'to', 'the', 'U.S.', '.']","['WRB', 'DT', 'NN', 'VBD', 'RB', 'JJ', 'IN', 'DT', 'NNS', 'CC', 'NN', 'NNS', 'RB', 'VBD', 'IN', 'PRP', 'MD', 'VB', ',', 'DT', 'VBD', 'RB', 'DT', 'NN', 'IN', 'CD', ',', 'VBG', 'NN', 'IN', 'JJ', 'NNS', 'CC', 'VBG', 'DT', 'NN', 'IN', 'JJ', 'NN', 'IN', 'DT', 'NNP', '.']","['WRB', 'DT', 'NN', 'VBD', 'RB', 'JJ', 'IN', 'DT', 'NNS', 'CC', 'NN', 'NNS', 'RB', 'VBD', 'IN', 'PRP', 'MD', 'VB', ',', 'DT', 'VBD', 'RB', 'DT', 'NN', 'IN', 'CD', ',', 'VBG', 'NN', 'IN', 'JJ', 'NNS', 'CC', 'VBG', 'DT', 'NN', 'IN', 'JJ', 'NN', 'IN', 'DT', 'NNP', '.']"
"['What', 'do', 'you', 'do', 'when', 'you', 'encounter', 'such', 'a', 'situation', '.']","['When', 'you', 'encounter', 'such', 'a', 'situation', ',', 'what', 'do', 'you', 'do', '.']","['WRB', 'PRP', 'VBP', 'PDT', 'DT', 'NN', ',', 'WP', 'VBP', 'PRP', 'VB', '.']","['WRB', 'PRP', 'VBP', 'PDT', 'DT', 'NN', ',', 'WP', 'VBP', 'PRP', 'VB', '.']"
"['The', 'beds', 'at', 'the', 'Bowery', 'Mission', 'seem', 'far', 'drearier', 'when', 'he', 'has', 'to', 'tuck', 'a', 'little', 'girl', 'into', 'one', 'of', 'them', 'at', 'night', '.']","['When', 'he', 'has', 'to', 'tuck', 'a', 'little', 'girl', 'into', 'one', 'of', 'them', 'at', 'night', ',', 'the', 'beds', 'at', 'the', 'Bowery', 'Mission', 'seem', 'far', 'drearier', '.']","['WRB', 'PRP', 'VBZ', 'TO', 'VB', 'DT', 'JJ', 'NN', 'IN', 'CD', 'IN', 'PRP', 'IN', 'NN', ',', 'DT', 'NNS', 'IN', 'DT', 'NNP', 'NNP', 'VBP', 'RB', 'JJR', '.']","['WRB', 'PRP', 'VBZ', 'TO', 'VB', 'DT', 'JJ', 'NN', 'IN', 'CD', 'IN', 'PRP', 'IN', 'NN', ',', 'DT', 'NNS', 'IN', 'DT', 'NNP', 'NNP', 'VBP', 'RB', 'JJR', '.']"
